epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
96.0,72.88416,224.55518,0.06238,0.03945,0.0,558693.0,0.07083,0.98626,0.87245,0.74172,0.8017,0.99192,3.09163,0.12646,0.0,558693.0,0.02397,0.97809,0.44214,0.35432,0.38967,0.79333,3.09196,0.23273,0.0,558693.0,0.02397,0.96528,0.42834,0.26616,0.32603,0.76791,1.02622,0.97377,1.09962,0.90039,1.11374,0.88628,1.12979,0.87021,1.14597,0.85401,1.11826,0.88174,1.12098,0.87901,1.10285,0.89715,1.08948,0.91052,1.04985,0.95015
97.0,73.34409,149.67268,0.04158,0.03946,0.0,558693.0,0.07128,0.98615,0.87224,0.73856,0.79978,0.99222,3.09338,0.12821,0.0,558693.0,0.02398,0.97746,0.42804,0.37407,0.39595,0.79267,3.10806,0.23328,0.0,558693.0,0.02409,0.96353,0.39575,0.27538,0.32298,0.7672,1.02621,0.97378,1.09963,0.90038,1.11372,0.88628,1.12979,0.87021,1.14598,0.85401,1.11826,0.88174,1.12099,0.87899,1.10285,0.89714,1.0895,0.9105,1.04984,0.95016
98.0,71.35064,74.80113,0.02078,0.03938,0.0,558693.0,0.06934,0.98637,0.87248,0.74489,0.8036,0.99205,3.08932,0.12919,0.0,558693.0,0.02395,0.97736,0.42985,0.37284,0.39496,0.79407,3.10164,0.23408,0.0,558693.0,0.02404,0.96412,0.40744,0.27692,0.32773,0.76804,1.0262,0.97378,1.09964,0.90036,1.11373,0.88627,1.12979,0.87021,1.14599,0.85401,1.11826,0.88174,1.12099,0.87899,1.10285,0.89714,1.08949,0.9105,1.04984,0.95016
99.0,73.57801,0.0,0.0,0.03989,0.0,558693.0,0.0715,0.98615,0.87254,0.73791,0.79952,0.99201,3.13317,0.12732,0.0,558693.0,0.02429,0.97746,0.42847,0.36914,0.39319,0.79453,3.10548,0.23312,0.0,558693.0,0.02407,0.96428,0.40726,0.26923,0.32285,0.76826,1.0262,0.97378,1.09964,0.90036,1.11373,0.88627,1.12979,0.87021,1.14599,0.85401,1.11826,0.88174,1.12098,0.87899,1.10285,0.89714,1.08949,0.9105,1.04984,0.95016
0.0,16.50925,1634.41579,0.45401,0.08706,0.0,0.0,0.01604,0.44046,0.01688,0.48369,0.03208,0.02849,0.29516,0.08819,0.0,0.0,0.00229,0.45075,0.00895,0.48054,0.0173,0.03871,0.27578,0.08706,0.0,0.0,0.00214,0.43367,0.01503,0.47253,0.02783,0.05057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.97321,1008.07,0.28002,0.07973,0.0,0.0,0.00775,0.10573,0.02001,0.12263,0.03259,0.01543,0.18645,0.04398,0.0,0.0,0.00145,0.00031,0.0,0.0,0.0,0.03734,0.18399,0.03733,0.0,0.0,0.00143,0.00031,0.0,0.0,0.0,0.02671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.26463,833.33648,0.23148,0.00943,0.0,0.0,0.00803,3e-05,0.09035,0.00051,0.00102,0.03042,0.12025,0.00183,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.012,0.19291,0.00242,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.01655,0.00429,0.00429,0.00341,0.00341,0.00404,0.00404,0.00386,0.00386,0.00447,0.00447,0.00551,0.00551,0.00524,0.00524,0.0056,0.0056,0.00461,0.00461,0.00416,0.00416
0.0,12.64463,848.91308,0.23581,0.00188,0.0,0.0,0.01229,2e-05,0.17129,0.00334,0.00655,0.01083,0.17735,0.00222,0.0,0.0,0.00138,0.0,0.0,0.0,0.0,0.01874,0.16914,0.0025,0.0,0.0,0.00131,0.0,0.0,0.0,0.0,0.01158,0.00579,0.00579,0.0064,0.0064,0.00515,0.00515,0.00487,0.00487,0.00655,0.00655,0.00647,0.00647,0.00557,0.00557,0.0061,0.0061,0.00711,0.00711,0.00546,0.00546
0.0,9.84082,822.80028,0.22856,0.00161,0.0,0.0,0.00956,0.00014,0.3548,0.01594,0.02995,0.01016,0.18121,0.0047,0.0,0.0,0.0014,0.00116,0.29479,0.07418,0.11121,0.0209,0.17953,0.0047,0.0,0.0,0.00139,0.00166,0.32255,0.0992,0.12977,0.0231,0.00603,0.00605,0.00739,0.00739,0.00524,0.00524,0.0045,0.0045,0.00689,0.00689,0.00749,0.00749,0.00687,0.00687,0.00655,0.00655,0.00733,0.00733,0.00558,0.00558
0.0,8.35288,790.67993,0.21963,0.00107,0.0,0.0,0.00812,0.00046,0.34726,0.03888,0.06765,0.0065,0.10874,0.00724,0.0,0.0,0.00084,0.00044,0.32632,0.06985,0.10825,0.0278,0.11984,0.00636,0.0,0.0,0.00093,0.00139,0.39329,0.09389,0.13943,0.0138,0.00623,0.00622,0.00781,0.0078,0.00638,0.00638,0.0049,0.00491,0.00821,0.00821,0.00905,0.00905,0.00689,0.00689,0.00605,0.00605,0.00748,0.00748,0.00547,0.00547
0.0,9.81646,791.28377,0.2198,0.00105,0.0,0.0,0.00954,0.00068,0.25233,0.05566,0.08868,0.00564,0.10953,0.00241,0.0,0.0,0.00085,0.00074,0.23208,0.07292,0.09635,0.0195,0.09565,0.00415,0.0,0.0,0.00074,0.00171,0.34872,0.11487,0.15371,0.01344,0.00632,0.00632,0.00864,0.00864,0.00675,0.00675,0.00552,0.00552,0.01028,0.01028,0.0105,0.0105,0.00774,0.00774,0.00571,0.00571,0.00742,0.00743,0.00559,0.00559
0.0,9.1095,784.215,0.21784,0.00101,0.0,0.0,0.00885,0.00093,0.20246,0.05825,0.08893,0.00624,0.19852,0.00568,0.0,0.0,0.00154,0.00165,0.22211,0.07027,0.10019,0.01515,0.18179,0.00325,0.0,0.0,0.00141,0.00125,0.19449,0.08071,0.11024,0.01078,0.00589,0.00589,0.0083,0.0083,0.00856,0.00856,0.00705,0.00705,0.01132,0.01132,0.01056,0.01056,0.00938,0.00938,0.00606,0.00606,0.00777,0.00777,0.00595,0.00596
0.0,7.80288,757.98901,0.21055,0.00101,0.0,0.0,0.00758,0.00098,0.02047,0.05778,0.08312,0.00499,0.20609,0.00452,0.0,0.0,0.0016,0.00092,0.08287,0.03683,0.04879,0.02642,0.21776,0.00382,0.0,0.0,0.00169,0.00187,0.15557,0.05793,0.08285,0.00727,0.00699,0.00699,0.00889,0.00889,0.01024,0.01024,0.00811,0.00811,0.01229,0.01229,0.01221,0.01221,0.00981,0.00981,0.00657,0.00657,0.00865,0.00865,0.00742,0.00742
0.0,8.24317,734.16279,0.20393,0.00106,0.0,0.0,0.00801,0.00069,0.01662,0.03247,0.03904,0.00552,0.21586,0.00257,0.0,0.0,0.00167,0.00131,0.09475,0.05656,0.05821,0.01917,0.20668,0.00316,0.0,0.0,0.0016,0.002,0.18323,0.09175,0.11839,0.01817,0.00675,0.00675,0.00853,0.00854,0.01066,0.01066,0.00869,0.00869,0.01343,0.01343,0.01281,0.01281,0.01122,0.01122,0.00753,0.00753,0.00791,0.00791,0.00804,0.00804
0.0,7.84747,719.16312,0.19977,0.00089,0.0,0.0,0.00763,0.0005,0.01711,0.01022,0.01172,0.00461,0.19601,0.00352,0.0,0.0,0.00152,0.00078,0.0727,0.03646,0.03923,0.02109,0.19233,0.00488,0.0,0.0,0.00149,0.00148,0.20361,0.09231,0.12065,0.01692,0.00699,0.00699,0.00885,0.00886,0.01094,0.01094,0.01028,0.01028,0.01478,0.01479,0.01352,0.01352,0.01139,0.01139,0.00853,0.00853,0.00761,0.00763,0.00884,0.00884
0.0,7.13708,695.13243,0.19309,0.00073,0.0,0.0,0.00694,0.00031,0.01516,0.00832,0.00748,0.00365,0.19818,0.00408,0.0,0.0,0.00154,0.00119,0.09335,0.05976,0.05731,0.02256,0.19704,0.0045,0.0,0.0,0.00153,0.00175,0.13312,0.08771,0.10688,0.01226,0.00675,0.00675,0.00925,0.00925,0.01254,0.01254,0.01141,0.01141,0.01616,0.01616,0.01363,0.01362,0.01286,0.01286,0.00851,0.00852,0.0079,0.0079,0.00994,0.00994
0.0,7.21917,676.97633,0.18805,0.00107,0.0,0.0,0.00702,0.00029,0.01099,0.00816,0.00777,0.00491,0.20307,0.00239,0.0,0.0,0.00157,0.00079,0.06291,0.03465,0.03416,0.01788,0.21633,0.0035,0.0,0.0,0.00168,0.00134,0.06432,0.03284,0.02516,0.01257,0.00733,0.00732,0.00919,0.00919,0.01371,0.01371,0.01229,0.01229,0.01629,0.01629,0.01455,0.01458,0.01342,0.01342,0.00915,0.00915,0.00759,0.00759,0.01049,0.01049
0.0,7.40185,662.71357,0.18409,0.00098,0.0,0.0,0.00719,0.00043,0.0131,0.00942,0.01014,0.00623,0.21524,0.00268,0.0,0.0,0.00167,0.00157,0.09785,0.05155,0.05549,0.01698,0.20231,0.00357,0.0,0.0,0.00157,0.00093,0.06448,0.09109,0.11008,0.02196,0.00719,0.00721,0.00952,0.00952,0.01409,0.01408,0.01309,0.01309,0.01719,0.01719,0.0151,0.01511,0.01426,0.01425,0.01,0.01001,0.00689,0.00689,0.01089,0.01089
0.0,7.79945,651.42731,0.18095,0.00123,0.0,0.0,0.00758,0.00034,0.01117,0.01015,0.00936,0.00445,0.19713,0.00234,0.0,0.0,0.00153,0.00113,0.07787,0.04626,0.04088,0.01906,0.18399,0.00346,0.0,0.0,0.00143,0.0013,0.0821,0.09759,0.09189,0.02068,0.0072,0.0072,0.01063,0.01063,0.01479,0.01478,0.01348,0.01348,0.01818,0.0182,0.0166,0.0166,0.01561,0.01561,0.01151,0.01151,0.00709,0.00708,0.01102,0.01102
0.0,7.93054,644.06373,0.17891,0.00105,0.0,0.0,0.00771,0.00035,0.01146,0.00717,0.00739,0.00456,0.19891,0.00791,0.0,0.0,0.00154,0.00412,0.14079,0.04931,0.05312,0.01828,0.19338,0.00875,0.0,0.0,0.0015,0.00531,0.126,0.07962,0.05227,0.01645,0.00733,0.00733,0.01062,0.01062,0.0145,0.0145,0.01297,0.01297,0.01881,0.01882,0.01789,0.01789,0.01649,0.01648,0.01204,0.01204,0.0072,0.0072,0.01183,0.01184
0.0,8.08771,637.44386,0.17707,0.00088,0.0,0.0,0.00786,0.00032,0.01023,0.01136,0.00983,0.00456,0.1046,0.00501,0.0,0.0,0.00081,0.00203,0.08458,0.03353,0.03721,0.02041,0.09342,0.00294,0.0,0.0,0.00072,0.00239,0.07049,0.05064,0.03617,0.00882,0.00858,0.00858,0.01022,0.01024,0.01462,0.01462,0.01351,0.0135,0.01965,0.01966,0.0182,0.0182,0.01722,0.01722,0.01213,0.01214,0.00717,0.00716,0.01242,0.01242
0.0,8.45077,632.17613,0.1756,0.00103,0.0,0.0,0.00821,0.00036,0.01154,0.00815,0.0078,0.00363,0.08133,0.00119,0.0,0.0,0.00063,0.00085,0.06576,0.04347,0.03945,0.01721,0.09273,0.00433,0.0,0.0,0.00072,0.00166,0.07158,0.05497,0.05528,0.00982,0.00824,0.00823,0.0111,0.01111,0.01534,0.01534,0.01388,0.01388,0.01994,0.01993,0.01843,0.01843,0.01669,0.01669,0.01329,0.01329,0.00743,0.0074,0.01245,0.01245
0.0,8.1888,625.38198,0.17372,0.00119,0.0,0.0,0.00796,0.00041,0.01426,0.01259,0.01056,0.00503,0.11935,0.00108,0.0,0.0,0.00093,0.00074,0.05337,0.0236,0.0263,0.01243,0.11215,0.00331,0.0,0.0,0.00087,0.00108,0.04771,0.0563,0.06072,0.01761,0.00788,0.00788,0.01117,0.01117,0.01568,0.01568,0.01428,0.01428,0.02065,0.02068,0.01929,0.01929,0.01724,0.01724,0.01331,0.0133,0.00738,0.00738,0.01259,0.01259
0.0,8.46149,619.76822,0.17216,0.0012,0.0,0.0,0.00822,0.00049,0.01102,0.01187,0.01183,0.00411,0.11615,0.00313,0.0,0.0,0.0009,0.00204,0.09592,0.03292,0.02678,0.01652,0.16111,0.0056,0.0,0.0,0.00125,0.00233,0.08697,0.04854,0.04099,0.01987,0.00785,0.00785,0.0123,0.0123,0.01582,0.01583,0.01525,0.01525,0.02114,0.02113,0.01916,0.01917,0.01818,0.01816,0.01352,0.01352,0.00696,0.00696,0.01278,0.01278
0.0,8.03878,612.28108,0.17008,0.00147,0.0,0.0,0.00781,0.00037,0.01064,0.00869,0.00814,0.00506,0.10949,0.00348,0.0,0.0,0.00085,0.00153,0.08337,0.04771,0.0394,0.01997,0.11253,0.00363,0.0,0.0,0.00087,0.00165,0.05199,0.05147,0.04311,0.01249,0.0087,0.0087,0.01273,0.01273,0.01631,0.01631,0.01626,0.01626,0.02188,0.02188,0.01987,0.01987,0.01849,0.01851,0.01412,0.01412,0.0071,0.00708,0.01362,0.01362
0.0,6.78946,598.75264,0.16632,0.00147,0.0,0.0,0.0066,0.00044,0.01322,0.01042,0.00968,0.00426,0.1224,0.00225,0.0,0.0,0.00095,0.00101,0.07557,0.04237,0.03792,0.017,0.08707,0.00439,0.0,0.0,0.00068,0.00137,0.04989,0.04565,0.04167,0.02316,0.00938,0.00938,0.01242,0.01242,0.01609,0.01609,0.01728,0.01726,0.0223,0.0223,0.02016,0.02016,0.01964,0.01964,0.01531,0.01531,0.00719,0.00719,0.0133,0.0133
0.0,8.5376,590.67856,0.16408,0.00126,0.0,0.0,0.0083,0.00042,0.00934,0.01371,0.01171,0.003,0.11598,0.00318,0.0,0.0,0.0009,0.00182,0.09887,0.02854,0.0387,0.02274,0.12734,0.00344,0.0,0.0,0.00099,0.00181,0.07005,0.04264,0.04633,0.00977,0.0097,0.0097,0.01343,0.01343,0.01586,0.01585,0.01792,0.01792,0.02259,0.0226,0.02078,0.02078,0.02081,0.0208,0.01616,0.01616,0.00698,0.00698,0.01376,0.01376
0.0,7.48986,580.70172,0.16131,0.00129,0.0,0.0,0.00728,0.00049,0.01612,0.009,0.00853,0.00448,0.35396,0.00446,0.0,0.0,0.00274,0.00174,0.10804,0.0255,0.02827,0.03102,0.24315,0.00711,0.0,0.0,0.00189,0.00162,0.06051,0.05739,0.05291,0.01885,0.0092,0.0092,0.01382,0.01382,0.01569,0.01567,0.01766,0.01766,0.02237,0.02237,0.02142,0.02142,0.0219,0.0219,0.0173,0.0173,0.00721,0.0072,0.01426,0.01426
0.0,7.08567,568.70735,0.15797,0.00184,0.0,0.0,0.00688,0.00055,0.01234,0.01255,0.012,0.00484,0.23765,0.004,0.0,0.0,0.00184,0.0016,0.07621,0.04255,0.04028,0.02405,0.21354,0.00488,0.0,0.0,0.00165,0.00264,0.0742,0.04739,0.04237,0.01719,0.00969,0.00968,0.0135,0.0135,0.01622,0.01622,0.01832,0.01831,0.02301,0.02303,0.02101,0.02101,0.02237,0.02239,0.0175,0.0175,0.00641,0.00641,0.01421,0.01421
0.0,7.60362,558.60876,0.15517,0.00144,0.0,0.0,0.00739,0.0007,0.01656,0.01104,0.01259,0.00424,0.31218,0.00275,0.0,0.0,0.00242,0.00107,0.06923,0.04175,0.03932,0.02,0.19615,0.00392,0.0,0.0,0.00152,0.00129,0.0529,0.07302,0.06354,0.0099,0.009,0.009,0.01368,0.01368,0.01545,0.01543,0.01856,0.01856,0.02328,0.02329,0.02138,0.02138,0.02294,0.02294,0.01883,0.01883,0.00629,0.00629,0.01434,0.01435
0.0,7.53063,548.32025,0.15231,0.00114,0.0,0.0,0.00732,0.00045,0.01229,0.01113,0.00979,0.00328,0.27757,0.00428,0.0,0.0,0.00215,0.00202,0.1077,0.0355,0.0375,0.02244,0.19989,0.00601,0.0,0.0,0.00155,0.00182,0.08014,0.05012,0.04741,0.01302,0.00861,0.00861,0.01405,0.01405,0.01468,0.01468,0.01937,0.01937,0.02372,0.02372,0.02148,0.02149,0.02373,0.02373,0.01897,0.01897,0.00692,0.00692,0.01473,0.01473
0.0,10.33477,545.09148,0.15142,0.00117,0.0,0.0,0.01005,0.00052,0.01201,0.01104,0.01055,0.00254,0.39139,0.00345,0.0,0.0,0.00303,0.00101,0.05521,0.02979,0.02852,0.02453,0.38944,0.00467,0.0,0.0,0.00302,0.00099,0.03275,0.03535,0.03536,0.01136,0.00807,0.00808,0.01421,0.01421,0.0156,0.0156,0.01966,0.01966,0.02381,0.02382,0.02252,0.02252,0.02462,0.02462,0.01968,0.0197,0.00687,0.00687,0.01578,0.01578
0.0,12.04823,544.35006,0.15121,0.001,0.0,0.0,0.01171,0.0004,0.00784,0.00888,0.00844,0.0027,0.29423,0.00451,0.0,0.0,0.00228,0.00162,0.06695,0.05372,0.04968,0.02489,0.12933,0.00714,0.0,0.0,0.001,0.00122,0.03729,0.06947,0.06667,0.01664,0.00927,0.00927,0.01473,0.01473,0.01602,0.016,0.02074,0.02074,0.0244,0.0244,0.02268,0.02268,0.02548,0.02547,0.01991,0.01991,0.00676,0.00676,0.01496,0.01496
0.0,12.89896,546.10015,0.15169,0.00141,0.0,0.0,0.01253,0.00049,0.01106,0.00993,0.00968,0.00398,0.11514,0.00485,0.0,0.0,0.00089,0.00152,0.09187,0.03104,0.03549,0.02557,0.25733,0.00657,0.0,0.0,0.002,0.00211,0.08822,0.0529,0.05761,0.01736,0.00837,0.00837,0.01428,0.01428,0.01596,0.01596,0.02128,0.02128,0.0243,0.0243,0.02368,0.02371,0.02575,0.02575,0.02099,0.02099,0.00751,0.00751,0.01519,0.01519
0.0,12.65976,545.05575,0.1514,0.00162,0.0,0.0,0.0123,0.00065,0.01442,0.0117,0.01222,0.0032,0.09075,0.00779,0.0,0.0,0.0007,0.00322,0.09065,0.03992,0.03478,0.01832,0.09301,0.00702,0.0,0.0,0.00072,0.00312,0.07176,0.05215,0.04566,0.01708,0.00903,0.00903,0.01489,0.01489,0.01577,0.01576,0.0225,0.0225,0.02486,0.02487,0.02356,0.02356,0.02675,0.02673,0.02191,0.02191,0.00785,0.00785,0.01573,0.01573
0.0,12.83542,544.15561,0.15115,0.00163,0.0,0.0,0.01247,0.00055,0.01623,0.01209,0.01038,0.00386,0.12735,0.00399,0.0,0.0,0.00099,0.00228,0.08874,0.03445,0.04288,0.02806,0.119,0.00421,0.0,0.0,0.00092,0.00239,0.07213,0.05476,0.04016,0.01062,0.00958,0.00958,0.01407,0.01406,0.01587,0.01585,0.02237,0.02236,0.02444,0.02445,0.0239,0.0239,0.02742,0.02742,0.02224,0.02224,0.00835,0.00835,0.01528,0.01528
0.0,13.35847,543.80667,0.15106,0.00126,0.0,0.0,0.01298,0.00054,0.01519,0.00832,0.00851,0.00269,0.19065,0.00344,0.0,0.0,0.00148,0.00156,0.07196,0.01913,0.02895,0.01616,0.13903,0.00582,0.0,0.0,0.00108,0.00169,0.04501,0.02345,0.02781,0.01322,0.0097,0.0097,0.01476,0.01475,0.01567,0.01567,0.0231,0.02309,0.0246,0.02463,0.0236,0.0236,0.02763,0.02763,0.02178,0.02178,0.00833,0.00833,0.01535,0.01537
0.0,8.22773,534.88571,0.14858,0.00157,0.0,0.0,0.00799,0.00047,0.00998,0.01309,0.01074,0.00337,0.30185,0.00545,0.0,0.0,0.00234,0.00228,0.06644,0.05089,0.03288,0.01722,0.19972,0.00657,0.0,0.0,0.00155,0.00199,0.0553,0.0569,0.05255,0.01633,0.00932,0.00931,0.01514,0.01513,0.01489,0.01489,0.0234,0.0234,0.02527,0.02527,0.02384,0.02384,0.02798,0.02798,0.02318,0.02318,0.00783,0.00783,0.01576,0.01574
0.0,7.21534,520.49587,0.14458,0.00144,0.0,0.0,0.00701,0.00049,0.01079,0.01295,0.01066,0.00315,0.26796,0.00565,0.0,0.0,0.00208,0.00196,0.08141,0.03211,0.03043,0.01856,0.23999,0.00559,0.0,0.0,0.00186,0.00206,0.07035,0.05485,0.05679,0.01276,0.00953,0.00953,0.01529,0.01529,0.015,0.01499,0.02366,0.02366,0.02545,0.02545,0.02366,0.02366,0.0287,0.0287,0.02289,0.02289,0.00842,0.00841,0.01563,0.01563
0.0,7.75428,507.24482,0.1409,0.00169,0.0,0.0,0.00754,0.00038,0.01345,0.01024,0.00707,0.00353,0.23917,0.00342,0.0,0.0,0.00185,0.00144,0.06354,0.03333,0.0258,0.02282,0.25447,0.00691,0.0,0.0,0.00197,0.0014,0.04089,0.03927,0.03889,0.01333,0.00877,0.00876,0.01563,0.01563,0.01475,0.01475,0.02393,0.02392,0.02586,0.02585,0.02381,0.02381,0.0294,0.02938,0.024,0.024,0.00854,0.00854,0.01664,0.01666
0.0,8.44686,498.79487,0.13855,0.00167,0.0,0.0,0.00821,0.0005,0.01266,0.00925,0.00873,0.00345,0.35275,0.00258,0.0,0.0,0.00273,0.00177,0.07659,0.03644,0.03061,0.0149,0.16271,0.00917,0.0,0.0,0.00126,0.00174,0.05215,0.04343,0.04019,0.01304,0.00883,0.00883,0.01598,0.01598,0.01545,0.01545,0.02408,0.02406,0.02534,0.02534,0.02421,0.02421,0.03035,0.03034,0.02383,0.02383,0.00854,0.00856,0.01614,0.01614
0.0,12.72583,494.88684,0.13747,0.00176,0.0,0.0,0.01237,0.00052,0.00985,0.0146,0.01163,0.00315,0.21552,0.00596,0.0,0.0,0.00167,0.00199,0.08716,0.0386,0.04616,0.01928,0.15731,0.00568,0.0,0.0,0.00122,0.00101,0.03233,0.03035,0.03199,0.00735,0.00921,0.00922,0.01618,0.01617,0.01557,0.01557,0.02489,0.02487,0.02469,0.0247,0.02417,0.02418,0.03076,0.03076,0.02466,0.02466,0.00835,0.00835,0.01714,0.01714
0.0,6.83069,483.44662,0.13429,0.00144,0.0,0.0,0.00664,0.00043,0.00836,0.01204,0.00945,0.00284,0.197,0.00444,0.0,0.0,0.00153,0.00173,0.07731,0.0451,0.04563,0.01165,0.1604,0.00321,0.0,0.0,0.00124,0.00174,0.06285,0.04935,0.0402,0.01143,0.00926,0.00926,0.01746,0.01747,0.01577,0.01578,0.02517,0.02517,0.02594,0.02596,0.02414,0.02414,0.03112,0.03113,0.02556,0.02555,0.00913,0.00913,0.01694,0.01695
0.0,6.14572,471.63848,0.13101,0.00168,0.0,0.0,0.00597,0.00058,0.01316,0.01505,0.01198,0.00284,0.11999,0.00472,0.0,0.0,0.00093,0.00305,0.11415,0.03396,0.03895,0.02367,0.08955,0.00863,0.0,0.0,0.00069,0.00381,0.06998,0.03208,0.03079,0.00932,0.0096,0.00961,0.01723,0.01724,0.01593,0.01593,0.02547,0.02549,0.02526,0.02526,0.02477,0.02477,0.03153,0.03153,0.02619,0.02619,0.00881,0.00881,0.01714,0.01713
0.0,6.50187,460.64644,0.12796,0.0016,0.0,0.0,0.00632,0.00057,0.00977,0.01376,0.01158,0.00278,0.153,0.00531,0.0,0.0,0.00119,0.00287,0.09586,0.02993,0.0379,0.01746,0.11451,0.00562,0.0,0.0,0.00089,0.00188,0.03619,0.05295,0.03679,0.01598,0.00861,0.00861,0.01755,0.01757,0.01496,0.01495,0.02568,0.02565,0.02491,0.0249,0.02473,0.02472,0.0321,0.03211,0.02691,0.02691,0.00927,0.00927,0.01737,0.01737
0.0,6.78849,450.33414,0.12509,0.00158,0.0,0.0,0.0066,0.00058,0.00974,0.01362,0.01146,0.00226,0.08945,0.00387,0.0,0.0,0.00069,0.00185,0.07461,0.02269,0.03301,0.01879,0.08757,0.00754,0.0,0.0,0.00068,0.00257,0.0687,0.04358,0.04918,0.01437,0.00947,0.00946,0.01731,0.01731,0.01511,0.01511,0.02587,0.02585,0.0254,0.0254,0.02518,0.02519,0.03242,0.03243,0.02652,0.02652,0.0103,0.0103,0.01804,0.01804
0.0,6.54791,440.17167,0.12227,0.00179,0.0,0.0,0.00636,0.00049,0.00749,0.01323,0.01044,0.00276,0.11166,0.00684,0.0,0.0,0.00087,0.00334,0.1007,0.04764,0.04612,0.0263,0.0923,0.0092,0.0,0.0,0.00072,0.00369,0.07553,0.0391,0.03664,0.00876,0.01058,0.01059,0.01727,0.01727,0.01625,0.01625,0.02543,0.02541,0.02544,0.02542,0.02449,0.02449,0.03255,0.03255,0.02651,0.02651,0.01024,0.01024,0.01806,0.01807
0.0,6.76131,430.31646,0.11953,0.00166,0.0,0.0,0.00657,0.00077,0.0142,0.01526,0.01402,0.00269,0.14979,0.00508,0.0,0.0,0.00116,0.00187,0.06007,0.02667,0.02531,0.01625,0.09703,0.00997,0.0,0.0,0.00075,0.0037,0.07438,0.06159,0.05211,0.01324,0.0103,0.0103,0.01739,0.01737,0.01501,0.01501,0.02567,0.02567,0.02533,0.02534,0.02415,0.02417,0.03321,0.03321,0.0268,0.0268,0.01063,0.01064,0.01748,0.01748
0.0,7.09701,420.80719,0.11689,0.00149,0.0,0.0,0.0069,0.00047,0.01159,0.01035,0.00835,0.0021,0.29403,0.00532,0.0,0.0,0.00228,0.00249,0.07579,0.02486,0.02258,0.01712,0.29917,0.01097,0.0,0.0,0.00232,0.00356,0.09067,0.0507,0.05202,0.0168,0.01018,0.01018,0.01746,0.01746,0.01483,0.01483,0.0265,0.02647,0.02497,0.02497,0.02453,0.02452,0.03358,0.03359,0.02661,0.02662,0.01043,0.01045,0.01748,0.0175
0.0,7.34696,411.34085,0.11426,0.00159,0.0,0.0,0.00714,0.00044,0.01076,0.01052,0.00808,0.00268,0.29481,0.00337,0.0,0.0,0.00229,0.00156,0.05349,0.02758,0.02359,0.00977,0.27409,0.01136,0.0,0.0,0.00212,0.00144,0.03199,0.0483,0.03809,0.01894,0.00992,0.00992,0.01762,0.01762,0.0145,0.01448,0.02684,0.02684,0.02497,0.02496,0.02452,0.02454,0.03372,0.03374,0.02713,0.02712,0.00979,0.00979,0.01822,0.01822
0.0,7.4817,401.86131,0.11163,0.00161,0.0,0.0,0.00727,0.00035,0.00979,0.00833,0.00605,0.00254,0.31348,0.00556,0.0,0.0,0.00243,0.00318,0.11396,0.03403,0.04531,0.01878,0.2797,0.00784,0.0,0.0,0.00217,0.00308,0.06091,0.03942,0.03641,0.01079,0.00992,0.00992,0.01796,0.01797,0.01468,0.01468,0.02771,0.02771,0.02566,0.02568,0.02517,0.02517,0.03337,0.03337,0.02761,0.02761,0.01056,0.01056,0.01784,0.01786
0.0,7.89149,393.03277,0.10918,0.00126,0.0,0.0,0.00767,0.00068,0.01549,0.00964,0.01045,0.00159,0.27057,0.00503,0.0,0.0,0.0021,0.00205,0.06942,0.02779,0.03546,0.01234,0.26717,0.0097,0.0,0.0,0.00207,0.00181,0.04414,0.04828,0.04806,0.01281,0.0104,0.01044,0.0179,0.01791,0.01485,0.01483,0.02785,0.02784,0.02566,0.02568,0.02549,0.02549,0.03328,0.03329,0.02764,0.02765,0.01079,0.01079,0.01824,0.01824
